Date,Actual,Predicted_with_sentiment,Predicted_without_sentiment
2022-12-05,144.5908203125,144.52183976867286,144.7423667896378
2022-12-06,140.9225616455078,140.89474106789726,141.20400567028446
2022-12-07,138.9799346923828,138.9264447396015,139.75958216718027
2022-12-08,140.66616821289062,140.56686924379278,140.895044406303
2022-12-09,140.18296813964844,140.11020437171442,139.41463461038256
2022-12-10,140.18296813964844,140.10196244527583,139.25929575265855
2022-12-11,140.18296813964844,140.086928697948,140.04728754726762
2022-12-12,142.48060607910156,142.458250789992,143.03492669327352
2022-12-13,143.44692993164062,143.39241470367392,143.25307139797883
2022-12-14,141.21836853027344,141.1466451176109,140.90290161086114
2022-12-15,134.6016845703125,134.59147257581776,135.4219761382151
2022-12-16,132.6393585205078,132.58207019429688,134.5804784082345
2022-12-17,132.6393585205078,132.5468237512507,133.13859258984166
2022-12-18,132.6393585205078,132.54826645830235,131.5255795196315
2022-12-19,130.52911376953125,130.41269749549133,129.08798908368226
2022-12-20,130.46006774902344,130.417550909983,130.84558359595962
2022-12-21,133.56626892089844,133.5413594061704,133.994310232403
2022-12-22,130.3910369873047,130.33729200692574,130.10261905835705
2022-12-23,130.02621459960938,129.99038384823734,130.32084514653707
2022-12-24,130.02621459960938,129.92576536931938,130.67993863093852
2022-12-25,130.02621459960938,129.97398877733258,130.60380808959826
2022-12-26,130.02621459960938,129.82296324376807,129.09319022756586
2022-12-27,128.2216339111328,128.0674994988285,128.08644705144002
2022-12-28,124.28716278076172,124.22392075533025,124.83355696586841
2022-12-29,127.80748748779295,127.80469006350404,128.71401722040468
2022-12-30,128.12306213378906,128.00516715570006,127.62757742704684
2022-12-31,128.12306213378906,128.01772980479586,127.32504545756728
