Date,Actual,Predicted_with_sentiment,Predicted_without_sentiment
2022-11-23,148.96905517578125,145.05857003980506,145.07296564719226
2022-11-24,148.96905517578125,143.74848731626668,143.76305593011307
2022-11-25,146.05023193359375,140.81566946743004,140.82242883703702
2022-11-26,146.05023193359375,142.47281002197442,142.48344582415103
2022-11-27,146.05023193359375,142.13153959997663,142.14318652993347
2022-11-28,142.2143096923828,139.231354843716,139.24773626325373
2022-11-29,139.20675659179688,137.14474615731115,137.1626443092264
2022-11-30,145.9713592529297,143.1306255508578,143.15698340115415
2022-12-01,146.24746704101562,141.28131425506433,141.3037156350151
2022-12-02,145.75440979003906,140.72843385852144,140.7491749222962
2022-12-03,145.75440979003906,141.95460970108655,141.97349155029963
2022-12-04,145.75440979003906,146.83738084543546,146.85053499337798
2022-12-05,144.5908203125,145.28880094229845,145.30437123846775
2022-12-06,140.9225616455078,142.07899368451586,142.08827933559536
2022-12-07,138.9799346923828,140.89481309799015,140.90978529283788
2022-12-08,140.66616821289062,141.84203903933056,141.8562162838469
2022-12-09,140.18296813964844,140.8236722575632,140.82838953283107
2022-12-10,140.18296813964844,140.576663021632,140.58064793362155
2022-12-11,140.18296813964844,141.206580575258,141.21743731040425
2022-12-12,142.48060607910156,143.94184391760814,143.94973382362298
2022-12-13,143.44692993164062,144.42663645899262,144.43303086611283
2022-12-14,141.21836853027344,140.8683648208036,140.87663499921473
2022-12-15,134.6016845703125,136.47354041444927,136.48049750959677
2022-12-16,132.6393585205078,136.05756274333913,136.0724049241377
2022-12-17,132.6393585205078,134.96085784704326,134.97554038048577
2022-12-18,132.6393585205078,133.64954206042398,133.6566609813855
2022-12-19,130.52911376953125,131.9586154266192,131.9697872048687
2022-12-20,130.46006774902344,133.56773610394208,133.5794154205018
2022-12-21,133.56626892089844,136.1705776838825,136.17210876931256
2022-12-22,130.3910369873047,132.45035059036073,132.45530690724647
2022-12-23,130.02621459960938,132.4671820628476,132.4691255272235
2022-12-24,130.02621459960938,132.5627902993871,132.57214980370503
2022-12-25,130.02621459960938,132.15575249989536,132.16313698557406
2022-12-26,130.02621459960938,130.36933727199795,130.38936866933096
2022-12-27,128.2216339111328,129.39155303188974,129.4023740463258
2022-12-28,124.28716278076172,126.96767038028004,126.97988843865981
2022-12-29,127.80748748779295,130.58805575477743,130.5978262965275
2022-12-30,128.12306213378906,129.6494157199444,129.6528300927685
2022-12-31,128.12306213378906,129.075668970092,129.08662202005675
